from,to,ft,factor
MJ,GJ;HHV,Propane,0.001000000
MJ,MJ;LHV,Propane,1.000000000
MJ,MJ;HHV,Propane,1.000000000
MJ,MWh,Propane,0.000277778
MJ,MWh;LHV,Propane,0.000277778
MJ,MWh;HHV,Propane,0.000277778
MJ,pct kWh,Propane,27.777777778
MJ,pct kWh;LHV,Propane,27.777777778
MJ,pct kWh;HHV,Propane,27.777777778
MJ,pct kWh,Propane,27.777777778
MJ,pct kWh;LHV,Propane,27.777777778
MJ,pct kWh;HHV,Propane,27.777777778
MJ,pct MWh,Propane,0.027777778
MJ,pct MWh;LHV,Propane,0.027777778
MJ,pct MWh;HHV,Propane,0.027777778
MJ,pct MWh,Propane,0.027777778
MJ,pct MWh;LHV,Propane,0.027777778
MJ,pct MWh;HHV,Propane,0.027777778
MJ,GWh,Propane,0.000000278
MJ,GWh;LHV,Propane,0.000000278
MJ,GWh;HHV,Propane,0.000000278
MJ,MJ;LHV,Propane,1.000000000
MJ,MJ;HHV,Propane,1.000000000
MJ,kWh,Propane,0.277777778
MJ,kWh;LHV,Propane,0.277777778
MJ,kWh;HHV,Propane,0.277777778
MJ;LHV,t,Propane,0.000021600
MJ;LHV,kg,Propane,0.021600102
MJ;LHV,metric_ton,Propane,0.000021600
MJ;LHV,kilometric_ton,Propane,0.000000022
MJ;LHV,lb,Propane,0.047620074
MJ;LHV,MWh,Propane,0.000277778
MJ;LHV,MWh;LHV,Propane,0.000277778
MJ;LHV,MWh;HHV,Propane,0.000255992
MJ;LHV,GJ,Propane,0.001000000
MJ;LHV,GJ;LHV,Propane,0.001000000
MJ;LHV,GJ;HHV,Propane,0.000921571
MJ;LHV,kWh,Propane,0.277777778
MJ;LHV,kWh;LHV,Propane,0.277777778
MJ;LHV,kWh;HHV,Propane,0.255991881
MJ;LHV,GJ,Propane,0.001000000
MJ;LHV,GJ;LHV,Propane,0.001000000
MJ;LHV,GJ;HHV,Propane,0.000921571
MJ;LHV,MJ,Propane,1.000000000
MJ;LHV,MJ;HHV,Propane,0.921570772
MJ;LHV,MWh,Propane,0.000277778
MJ;LHV,MWh;LHV,Propane,0.000277778
MJ;LHV,MWh;HHV,Propane,0.000255992
MJ;LHV,pct kWh,Propane,27.777777778
MJ;LHV,pct kWh;LHV,Propane,27.777777778
MJ;LHV,pct kWh;HHV,Propane,25.599188118
MJ;LHV,pct kWh,Propane,27.777777778
MJ;LHV,pct kWh;LHV,Propane,27.777777778
MJ;LHV,pct kWh;HHV,Propane,25.599188118
MJ;LHV,pct MWh,Propane,0.027777778
MJ;LHV,pct MWh;LHV,Propane,0.027777778
MJ;LHV,pct MWh;HHV,Propane,0.025599188
MJ;LHV,pct MWh,Propane,0.027777778
MJ;LHV,pct MWh;LHV,Propane,0.027777778
MJ;LHV,pct MWh;HHV,Propane,0.025599188
MJ;LHV,GWh,Propane,0.000000278
MJ;LHV,GWh;LHV,Propane,0.000000278
MJ;LHV,GWh;HHV,Propane,0.000000256
MJ;LHV,MJ,Propane,1.000000000
MJ;LHV,MJ;HHV,Propane,0.921570772
MJ;LHV,kWh,Propane,0.277777778
MJ;LHV,kWh;LHV,Propane,0.277777778
MJ;LHV,kWh;HHV,Propane,0.255991881
MJ;LHV,m³;norm,Propane,0.011581824
MJ;LHV,m³;std,Propane,0.010743647
MJ;LHV,m**3;norm,Propane,0.011581824
MJ;LHV,m**3;std,Propane,0.010743647
MJ;LHV,L;norm,Propane,11.581824277
MJ;LHV,L;std,Propane,10.743646992
MJ;HHV,t,Propane,0.000019906
MJ;HHV,kg,Propane,0.019906023
MJ;HHV,metric_ton,Propane,0.000019906
MJ;HHV,kilometric_ton,Propane,0.000000020
MJ;HHV,lb,Propane,0.043885268
MJ;HHV,MWh,Propane,0.000277778
MJ;HHV,MWh;LHV,Propane,0.000301418
MJ;HHV,MWh;HHV,Propane,0.000277778
MJ;HHV,GJ,Propane,0.001000000
MJ;HHV,GJ;LHV,Propane,0.001085104
MJ;HHV,GJ;HHV,Propane,0.001000000
MJ;HHV,kWh,Propane,0.277777778
MJ;HHV,kWh;LHV,Propane,0.301417738
MJ;HHV,kWh;HHV,Propane,0.277777778
MJ;HHV,GJ,Propane,0.001000000
MJ;HHV,GJ;LHV,Propane,0.001085104
MJ;HHV,GJ;HHV,Propane,0.001000000
MJ;HHV,MJ,Propane,1.000000000
MJ;HHV,MJ;LHV,Propane,1.085103858
MJ;HHV,MWh,Propane,0.000277778
MJ;HHV,MWh;LHV,Propane,0.000301418
MJ;HHV,MWh;HHV,Propane,0.000277778
MJ;HHV,pct kWh,Propane,27.777777778
MJ;HHV,pct kWh;LHV,Propane,30.141773821
MJ;HHV,pct kWh;HHV,Propane,27.777777778
MJ;HHV,pct kWh,Propane,27.777777778
MJ;HHV,pct kWh;LHV,Propane,30.141773821
MJ;HHV,pct kWh;HHV,Propane,27.777777778
MJ;HHV,pct MWh,Propane,0.027777778
MJ;HHV,pct MWh;LHV,Propane,0.030141774
MJ;HHV,pct MWh;HHV,Propane,0.027777778
MJ;HHV,pct MWh,Propane,0.027777778
MJ;HHV,pct MWh;LHV,Propane,0.030141774
MJ;HHV,pct MWh;HHV,Propane,0.027777778
MJ;HHV,GWh,Propane,0.000000278
MJ;HHV,GWh;LHV,Propane,0.000000301
MJ;HHV,GWh;HHV,Propane,0.000000278
MJ;HHV,MJ,Propane,1.000000000
MJ;HHV,MJ;LHV,Propane,1.085103858
MJ;HHV,kWh,Propane,0.277777778
MJ;HHV,kWh;LHV,Propane,0.301417738
MJ;HHV,kWh;HHV,Propane,0.277777778
MJ;HHV,m³;norm,Propane,0.010673471
MJ;HHV,m³;std,Propane,0.009901031
MJ;HHV,m**3;norm,Propane,0.010673471
MJ;HHV,m**3;std,Propane,0.009901031
MJ;HHV,L;norm,Propane,10.673470743
MJ;HHV,L;std,Propane,9.901031055
MWh/a,kW,Propane,0.114155251
MWh/a,kW;LHV,Propane,0.114155251
MWh/a,kW;HHV,Propane,0.114155251
MWh/a,MW,Propane,0.000114155
MWh/a,MW;LHV,Propane,0.000114155
MWh/a,MW;HHV,Propane,0.000114155
MWh/a,GJ/a,Propane,3.600000000
MWh/a,GJ/a;LHV,Propane,3.600000000
MWh/a,GJ/a;HHV,Propane,3.600000000
MWh/a,kW,Propane,0.114155251
MWh/a,kW;LHV,Propane,0.114155251
MWh/a,kW;HHV,Propane,0.114155251
MWh/a,MWh/a;LHV,Propane,1.000000000
MWh/a,MWh/a;HHV,Propane,1.000000000
MWh/a;LHV,t/a,Propane,0.077760368
MWh/a;LHV,Mt/a,Propane,0.000000078
MWh/a;LHV,kg/d,Propane,0.213042105
MWh/a;LHV,metric_ton/a,Propane,0.077760368
MWh/a;LHV,kilometric_ton/a,Propane,0.000077760
MWh/a;LHV,kg/a,Propane,77.760368195
MWh/a;LHV,kg/day,Propane,0.213042105
MWh/a;LHV,lb/hour,Propane,0.019569893
MWh/a;LHV,kW,Propane,0.114155251
MWh/a;LHV,kW;LHV,Propane,0.114155251
MWh/a;LHV,kW;HHV,Propane,0.105202143
MWh/a;LHV,MW,Propane,0.000114155
MWh/a;LHV,MW;LHV,Propane,0.000114155
MWh/a;LHV,MW;HHV,Propane,0.000105202
MWh/a;LHV,GJ/a,Propane,3.600000000
MWh/a;LHV,GJ/a;LHV,Propane,3.600000000
MWh/a;LHV,GJ/a;HHV,Propane,3.317654780
MWh/a;LHV,kW,Propane,0.114155251
MWh/a;LHV,kW;LHV,Propane,0.114155251
MWh/a;LHV,kW;HHV,Propane,0.105202143
MWh/a;LHV,MWh/a,Propane,1.000000000
MWh/a;LHV,MWh/a;HHV,Propane,0.921570772
MWh/a;LHV,m³/h;norm,Propane,0.004759654
MWh/a;LHV,m³/h;std,Propane,0.004415197
MWh/a;LHV,m³/hour;norm,Propane,0.004759654
MWh/a;LHV,m³/hour;std,Propane,0.004415197
MWh/a;HHV,t/a,Propane,0.071661683
MWh/a;HHV,Mt/a,Propane,0.000000072
MWh/a;HHV,kg/d,Propane,0.196333377
MWh/a;HHV,metric_ton/a,Propane,0.071661683
MWh/a;HHV,kilometric_ton/a,Propane,0.000071662
MWh/a;HHV,kg/a,Propane,71.661682569
MWh/a;HHV,kg/day,Propane,0.196333377
MWh/a;HHV,lb/hour,Propane,0.018035042
MWh/a;HHV,kW,Propane,0.114155251
MWh/a;HHV,kW;LHV,Propane,0.123870303
MWh/a;HHV,kW;HHV,Propane,0.114155251
MWh/a;HHV,MW,Propane,0.000114155
MWh/a;HHV,MW;LHV,Propane,0.000123870
MWh/a;HHV,MW;HHV,Propane,0.000114155
MWh/a;HHV,GJ/a,Propane,3.600000000
MWh/a;HHV,GJ/a;LHV,Propane,3.906373887
MWh/a;HHV,GJ/a;HHV,Propane,3.600000000
MWh/a;HHV,kW,Propane,0.114155251
MWh/a;HHV,kW;LHV,Propane,0.123870303
MWh/a;HHV,kW;HHV,Propane,0.114155251
MWh/a;HHV,MWh/a,Propane,1.000000000
MWh/a;HHV,MWh/a;LHV,Propane,1.085103858
MWh/a;HHV,m³/h;norm,Propane,0.004386358
MWh/a;HHV,m³/h;std,Propane,0.004068917
MWh/a;HHV,m³/hour;norm,Propane,0.004386358
MWh/a;HHV,m³/hour;std,Propane,0.004068917
kWh,MWh,Propane,0.001000000
kWh,MWh;LHV,Propane,0.001000000
kWh,MWh;HHV,Propane,0.001000000
kWh,GJ,Propane,0.003600000
kWh,GJ;LHV,Propane,0.003600000
kWh,GJ;HHV,Propane,0.003600000
kWh,kWh;LHV,Propane,1.000000000
kWh,kWh;HHV,Propane,1.000000000
kWh,GJ,Propane,0.003600000
kWh,GJ;LHV,Propane,0.003600000
kWh,GJ;HHV,Propane,0.003600000
kWh,MJ,Propane,3.600000000
kWh,MJ;LHV,Propane,3.600000000
kWh,MJ;HHV,Propane,3.600000000
kWh,MWh,Propane,0.001000000
kWh,MWh;LHV,Propane,0.001000000
kWh,MWh;HHV,Propane,0.001000000
kWh,pct kWh,Propane,100.000000000
kWh,pct kWh;LHV,Propane,100.000000000
kWh,pct kWh;HHV,Propane,100.000000000
kWh,pct kWh,Propane,100.000000000
kWh,pct kWh;LHV,Propane,100.000000000
kWh,pct kWh;HHV,Propane,100.000000000
kWh,pct MWh,Propane,0.100000000
kWh,pct MWh;LHV,Propane,0.100000000
kWh,pct MWh;HHV,Propane,0.100000000
kWh,pct MWh,Propane,0.100000000
kWh,pct MWh;LHV,Propane,0.100000000
kWh,pct MWh;HHV,Propane,0.100000000
kWh,GWh,Propane,0.000001000
kWh,GWh;LHV,Propane,0.000001000
kWh,GWh;HHV,Propane,0.000001000
kWh,MJ,Propane,3.600000000
kWh,MJ;LHV,Propane,3.600000000
kWh,MJ;HHV,Propane,3.600000000
kWh,kWh;LHV,Propane,1.000000000
kWh,kWh;HHV,Propane,1.000000000
kWh;LHV,t,Propane,0.000077760
kWh;LHV,kg,Propane,0.077760368
kWh;LHV,metric_ton,Propane,0.000077760
kWh;LHV,kilometric_ton,Propane,0.000000078
kWh;LHV,lb,Propane,0.171432267
kWh;LHV,MWh,Propane,0.001000000
kWh;LHV,MWh;LHV,Propane,0.001000000
kWh;LHV,MWh;HHV,Propane,0.000921571
kWh;LHV,GJ,Propane,0.003600000
kWh;LHV,GJ;LHV,Propane,0.003600000
kWh;LHV,GJ;HHV,Propane,0.003317655
kWh;LHV,kWh,Propane,1.000000000
kWh;LHV,kWh;HHV,Propane,0.921570772
kWh;LHV,GJ,Propane,0.003600000
kWh;LHV,GJ;LHV,Propane,0.003600000
kWh;LHV,GJ;HHV,Propane,0.003317655
kWh;LHV,MJ,Propane,3.600000000
kWh;LHV,MJ;LHV,Propane,3.600000000
kWh;LHV,MJ;HHV,Propane,3.317654780
kWh;LHV,MWh,Propane,0.001000000
kWh;LHV,MWh;LHV,Propane,0.001000000
kWh;LHV,MWh;HHV,Propane,0.000921571
kWh;LHV,pct kWh,Propane,100.000000000
kWh;LHV,pct kWh;LHV,Propane,100.000000000
kWh;LHV,pct kWh;HHV,Propane,92.157077226
kWh;LHV,pct kWh,Propane,100.000000000
kWh;LHV,pct kWh;LHV,Propane,100.000000000
kWh;LHV,pct kWh;HHV,Propane,92.157077226
kWh;LHV,pct MWh,Propane,0.100000000
kWh;LHV,pct MWh;LHV,Propane,0.100000000
kWh;LHV,pct MWh;HHV,Propane,0.092157077
kWh;LHV,pct MWh,Propane,0.100000000
kWh;LHV,pct MWh;LHV,Propane,0.100000000
kWh;LHV,pct MWh;HHV,Propane,0.092157077
kWh;LHV,GWh,Propane,0.000001000
kWh;LHV,GWh;LHV,Propane,0.000001000
kWh;LHV,GWh;HHV,Propane,0.000000922
kWh;LHV,MJ,Propane,3.600000000
kWh;LHV,MJ;LHV,Propane,3.600000000
kWh;LHV,MJ;HHV,Propane,3.317654780
kWh;LHV,kWh,Propane,1.000000000
kWh;LHV,kWh;HHV,Propane,0.921570772
kWh;LHV,m³;norm,Propane,0.041694567
kWh;LHV,m³;std,Propane,0.038677129
kWh;LHV,m**3;norm,Propane,0.041694567
kWh;LHV,m**3;std,Propane,0.038677129
kWh;LHV,L;norm,Propane,41.694567397
kWh;LHV,L;std,Propane,38.677129170
kWh;HHV,t,Propane,0.000071662
kWh;HHV,kg,Propane,0.071661683
kWh;HHV,metric_ton,Propane,0.000071662
kWh;HHV,kilometric_ton,Propane,0.000000072
kWh;HHV,lb,Propane,0.157986967
kWh;HHV,MWh,Propane,0.001000000
kWh;HHV,MWh;LHV,Propane,0.001085104
kWh;HHV,MWh;HHV,Propane,0.001000000
kWh;HHV,GJ,Propane,0.003600000
kWh;HHV,GJ;LHV,Propane,0.003906374
kWh;HHV,GJ;HHV,Propane,0.003600000
kWh;HHV,kWh,Propane,1.000000000
kWh;HHV,kWh;LHV,Propane,1.085103858
kWh;HHV,GJ,Propane,0.003600000
kWh;HHV,GJ;LHV,Propane,0.003906374
kWh;HHV,GJ;HHV,Propane,0.003600000
kWh;HHV,MJ,Propane,3.600000000
kWh;HHV,MJ;LHV,Propane,3.906373887
kWh;HHV,MJ;HHV,Propane,3.600000000
kWh;HHV,MWh,Propane,0.001000000
kWh;HHV,MWh;LHV,Propane,0.001085104
kWh;HHV,MWh;HHV,Propane,0.001000000
kWh;HHV,pct kWh,Propane,100.000000000
kWh;HHV,pct kWh;LHV,Propane,108.510385757
kWh;HHV,pct kWh;HHV,Propane,100.000000000
kWh;HHV,pct kWh,Propane,100.000000000
kWh;HHV,pct kWh;LHV,Propane,108.510385757
kWh;HHV,pct kWh;HHV,Propane,100.000000000
kWh;HHV,pct MWh,Propane,0.100000000
kWh;HHV,pct MWh;LHV,Propane,0.108510386
kWh;HHV,pct MWh;HHV,Propane,0.100000000
kWh;HHV,pct MWh,Propane,0.100000000
kWh;HHV,pct MWh;LHV,Propane,0.108510386
kWh;HHV,pct MWh;HHV,Propane,0.100000000
kWh;HHV,GWh,Propane,0.000001000
kWh;HHV,GWh;LHV,Propane,0.000001085
kWh;HHV,GWh;HHV,Propane,0.000001000
kWh;HHV,MJ,Propane,3.600000000
kWh;HHV,MJ;LHV,Propane,3.906373887
kWh;HHV,MJ;HHV,Propane,3.600000000
kWh;HHV,kWh,Propane,1.000000000
kWh;HHV,kWh;LHV,Propane,1.085103858
kWh;HHV,m³;norm,Propane,0.038424495
kWh;HHV,m³;std,Propane,0.035643712
kWh;HHV,m**3;norm,Propane,0.038424495
kWh;HHV,m**3;std,Propane,0.035643712
kWh;HHV,L;norm,Propane,38.424494675
kWh;HHV,L;std,Propane,35.643711798
m³,m³;norm,Propane,1.000000000
m³,m³;std,Propane,1.000000000
m³,m**3,Propane,1.000000000
m³,m**3;norm,Propane,1.000000000
m³,m**3;std,Propane,1.000000000
m³,L,Propane,1000.000000000
m³,L;norm,Propane,1000.000000000
m³,L;std,Propane,1000.000000000
m³;norm,t,Propane,0.001865000
m³;norm,kg,Propane,1.865000000
m³;norm,metric_ton,Propane,0.001865000
m³;norm,kilometric_ton,Propane,0.000001865
m³;norm,lb,Propane,4.111621190
m³;norm,MWh;LHV,Propane,0.023983940
m³;norm,MWh;HHV,Propane,0.026025066
m³;norm,GJ;LHV,Propane,0.086342184
m³;norm,GJ;HHV,Propane,0.093690237
m³;norm,kWh;LHV,Propane,23.983939933
m³;norm,kWh;HHV,Propane,26.025065741
m³;norm,GJ;LHV,Propane,0.086342184
m³;norm,GJ;HHV,Propane,0.093690237
m³;norm,MJ;LHV,Propane,86.342183760
m³;norm,MJ;HHV,Propane,93.690236669
m³;norm,MWh;LHV,Propane,0.023983940
m³;norm,MWh;HHV,Propane,0.026025066
m³;norm,pct kWh;LHV,Propane,2398.393993345
m³;norm,pct kWh;HHV,Propane,2602.506574144
m³;norm,pct kWh;LHV,Propane,2398.393993345
m³;norm,pct kWh;HHV,Propane,2602.506574144
m³;norm,pct MWh;LHV,Propane,2.398393993
m³;norm,pct MWh;HHV,Propane,2.602506574
m³;norm,pct MWh;LHV,Propane,2.398393993
m³;norm,pct MWh;HHV,Propane,2.602506574
m³;norm,GWh;LHV,Propane,0.000023984
m³;norm,GWh;HHV,Propane,0.000026025
m³;norm,MJ;LHV,Propane,86.342183760
m³;norm,MJ;HHV,Propane,93.690236669
m³;norm,kWh;LHV,Propane,23.983939933
m³;norm,kWh;HHV,Propane,26.025065741
m³;norm,m³,Propane,1.000000000
m³;norm,m³;std,Propane,1.078016086
m³;norm,m**3,Propane,1.000000000
m³;norm,m**3;norm,Propane,1.000000000
m³;norm,m**3;std,Propane,1.078016086
m³;norm,L,Propane,1000.000000000
m³;norm,L;norm,Propane,1000.000000000
m³;norm,L;std,Propane,1078.016085791
m³;std,t,Propane,0.002010500
m³;std,kg,Propane,2.010500000
m³;std,metric_ton,Propane,0.002010500
m³;std,kilometric_ton,Propane,0.000002011
m³;std,lb,Propane,4.432393781
m³;std,MWh;LHV,Propane,0.025855073
m³;std,MWh;HHV,Propane,0.028055440
m³;std,GJ;LHV,Propane,0.093078263
m³;std,GJ;HHV,Propane,0.100999582
m³;std,kWh;LHV,Propane,25.855073049
m³;std,kWh;HHV,Propane,28.055439503
m³;std,GJ;LHV,Propane,0.093078263
m³;std,GJ;HHV,Propane,0.100999582
m³;std,MJ;LHV,Propane,93.078262976
m³;std,MJ;HHV,Propane,100.999582211
m³;std,MWh;LHV,Propane,0.025855073
m³;std,MWh;HHV,Propane,0.028055440
m³;std,pct kWh;LHV,Propane,2585.507304890
m³;std,pct kWh;HHV,Propane,2805.543950303
m³;std,pct kWh;LHV,Propane,2585.507304890
m³;std,pct kWh;HHV,Propane,2805.543950303
m³;std,pct MWh;LHV,Propane,2.585507305
m³;std,pct MWh;HHV,Propane,2.805543950
m³;std,pct MWh;LHV,Propane,2.585507305
m³;std,pct MWh;HHV,Propane,2.805543950
m³;std,GWh;LHV,Propane,0.000025855
m³;std,GWh;HHV,Propane,0.000028055
m³;std,MJ;LHV,Propane,93.078262976
m³;std,MJ;HHV,Propane,100.999582211
m³;std,kWh;LHV,Propane,25.855073049
m³;std,kWh;HHV,Propane,28.055439503
m³;std,m³,Propane,1.000000000
m³;std,m³;norm,Propane,0.927629943
m³;std,m**3,Propane,1.000000000
m³;std,m**3;norm,Propane,0.927629943
m³;std,m**3;std,Propane,1.000000000
m³;std,L,Propane,1000.000000000
m³;std,L;norm,Propane,927.629942800
m³;std,L;std,Propane,1000.000000000
m**3,m³,Propane,1.000000000
m**3,m³;norm,Propane,1.000000000
m**3,m³;std,Propane,1.000000000
m**3,m**3;norm,Propane,1.000000000
m**3,m**3;std,Propane,1.000000000
m**3,L,Propane,1000.000000000
m**3,L;norm,Propane,1000.000000000
m**3,L;std,Propane,1000.000000000
m**3;norm,t,Propane,0.001865000
m**3;norm,kg,Propane,1.865000000
m**3;norm,metric_ton,Propane,0.001865000
m**3;norm,kilometric_ton,Propane,0.000001865
m**3;norm,lb,Propane,4.111621190
m**3;norm,MWh;LHV,Propane,0.023983940
m**3;norm,MWh;HHV,Propane,0.026025066
m**3;norm,GJ;LHV,Propane,0.086342184
m**3;norm,GJ;HHV,Propane,0.093690237
m**3;norm,kWh;LHV,Propane,23.983939933
m**3;norm,kWh;HHV,Propane,26.025065741
m**3;norm,GJ;LHV,Propane,0.086342184
m**3;norm,GJ;HHV,Propane,0.093690237
m**3;norm,MJ;LHV,Propane,86.342183760
m**3;norm,MJ;HHV,Propane,93.690236669
m**3;norm,MWh;LHV,Propane,0.023983940
m**3;norm,MWh;HHV,Propane,0.026025066
m**3;norm,pct kWh;LHV,Propane,2398.393993345
m**3;norm,pct kWh;HHV,Propane,2602.506574144
m**3;norm,pct kWh;LHV,Propane,2398.393993345
m**3;norm,pct kWh;HHV,Propane,2602.506574144
m**3;norm,pct MWh;LHV,Propane,2.398393993
m**3;norm,pct MWh;HHV,Propane,2.602506574
m**3;norm,pct MWh;LHV,Propane,2.398393993
m**3;norm,pct MWh;HHV,Propane,2.602506574
m**3;norm,GWh;LHV,Propane,0.000023984
m**3;norm,GWh;HHV,Propane,0.000026025
m**3;norm,MJ;LHV,Propane,86.342183760
m**3;norm,MJ;HHV,Propane,93.690236669
m**3;norm,kWh;LHV,Propane,23.983939933
m**3;norm,kWh;HHV,Propane,26.025065741
m**3;norm,m³,Propane,1.000000000
m**3;norm,m³;norm,Propane,1.000000000
m**3;norm,m³;std,Propane,1.078016086
m**3;norm,m**3,Propane,1.000000000
m**3;norm,m**3;std,Propane,1.078016086
m**3;norm,L,Propane,1000.000000000
m**3;norm,L;norm,Propane,1000.000000000
m**3;norm,L;std,Propane,1078.016085791
m**3;std,t,Propane,0.002010500
m**3;std,kg,Propane,2.010500000
m**3;std,metric_ton,Propane,0.002010500
m**3;std,kilometric_ton,Propane,0.000002011
m**3;std,lb,Propane,4.432393781
m**3;std,MWh;LHV,Propane,0.025855073
m**3;std,MWh;HHV,Propane,0.028055440
m**3;std,GJ;LHV,Propane,0.093078263
m**3;std,GJ;HHV,Propane,0.100999582
m**3;std,kWh;LHV,Propane,25.855073049
m**3;std,kWh;HHV,Propane,28.055439503
m**3;std,GJ;LHV,Propane,0.093078263
m**3;std,GJ;HHV,Propane,0.100999582
m**3;std,MJ;LHV,Propane,93.078262976
m**3;std,MJ;HHV,Propane,100.999582211
m**3;std,MWh;LHV,Propane,0.025855073
m**3;std,MWh;HHV,Propane,0.028055440
m**3;std,pct kWh;LHV,Propane,2585.507304890
m**3;std,pct kWh;HHV,Propane,2805.543950303
m**3;std,pct kWh;LHV,Propane,2585.507304890
m**3;std,pct kWh;HHV,Propane,2805.543950303
m**3;std,pct MWh;LHV,Propane,2.585507305
m**3;std,pct MWh;HHV,Propane,2.805543950
m**3;std,pct MWh;LHV,Propane,2.585507305
m**3;std,pct MWh;HHV,Propane,2.805543950
m**3;std,GWh;LHV,Propane,0.000025855
m**3;std,GWh;HHV,Propane,0.000028055
m**3;std,MJ;LHV,Propane,93.078262976
m**3;std,MJ;HHV,Propane,100.999582211
m**3;std,kWh;LHV,Propane,25.855073049
m**3;std,kWh;HHV,Propane,28.055439503
m**3;std,m³,Propane,1.000000000
m**3;std,m³;norm,Propane,0.927629943
m**3;std,m³;std,Propane,1.000000000
m**3;std,m**3,Propane,1.000000000
m**3;std,m**3;norm,Propane,0.927629943
m**3;std,L,Propane,1000.000000000
m**3;std,L;norm,Propane,927.629942800
m**3;std,L;std,Propane,1000.000000000
L,m³,Propane,0.001000000
L,m³;norm,Propane,0.001000000
L,m³;std,Propane,0.001000000
L,m**3,Propane,0.001000000
L,m**3;norm,Propane,0.001000000
L,m**3;std,Propane,0.001000000
L,L;norm,Propane,1.000000000
L,L;std,Propane,1.000000000
L;norm,t,Propane,0.000001865
L;norm,kg,Propane,0.001865000
L;norm,metric_ton,Propane,0.000001865
L;norm,kilometric_ton,Propane,0.000000002
L;norm,lb,Propane,0.004111621
L;norm,MWh;LHV,Propane,0.000023984
L;norm,MWh;HHV,Propane,0.000026025
L;norm,GJ;LHV,Propane,0.000086342
L;norm,GJ;HHV,Propane,0.000093690
L;norm,kWh;LHV,Propane,0.023983940
L;norm,kWh;HHV,Propane,0.026025066
L;norm,GJ;LHV,Propane,0.000086342
L;norm,GJ;HHV,Propane,0.000093690
L;norm,MJ;LHV,Propane,0.086342184
L;norm,MJ;HHV,Propane,0.093690237
L;norm,MWh;LHV,Propane,0.000023984
L;norm,MWh;HHV,Propane,0.000026025
L;norm,pct kWh;LHV,Propane,2.398393993
L;norm,pct kWh;HHV,Propane,2.602506574
L;norm,pct kWh;LHV,Propane,2.398393993
L;norm,pct kWh;HHV,Propane,2.602506574
L;norm,pct MWh;LHV,Propane,0.002398394
L;norm,pct MWh;HHV,Propane,0.002602507
L;norm,pct MWh;LHV,Propane,0.002398394
L;norm,pct MWh;HHV,Propane,0.002602507
L;norm,GWh;LHV,Propane,0.000000024
L;norm,GWh;HHV,Propane,0.000000026
L;norm,MJ;LHV,Propane,0.086342184
L;norm,MJ;HHV,Propane,0.093690237
L;norm,kWh;LHV,Propane,0.023983940
L;norm,kWh;HHV,Propane,0.026025066
L;norm,m³,Propane,0.001000000
L;norm,m³;norm,Propane,0.001000000
L;norm,m³;std,Propane,0.001078016
L;norm,m**3,Propane,0.001000000
L;norm,m**3;norm,Propane,0.001000000
L;norm,m**3;std,Propane,0.001078016
L;norm,L,Propane,1.000000000
L;norm,L;std,Propane,1.078016086
L;std,t,Propane,0.000002011
L;std,kg,Propane,0.002010500
L;std,metric_ton,Propane,0.000002011
L;std,kilometric_ton,Propane,0.000000002
L;std,lb,Propane,0.004432394
L;std,MWh;LHV,Propane,0.000025855
L;std,MWh;HHV,Propane,0.000028055
L;std,GJ;LHV,Propane,0.000093078
L;std,GJ;HHV,Propane,0.000101000
L;std,kWh;LHV,Propane,0.025855073
L;std,kWh;HHV,Propane,0.028055440
L;std,GJ;LHV,Propane,0.000093078
L;std,GJ;HHV,Propane,0.000101000
L;std,MJ;LHV,Propane,0.093078263
L;std,MJ;HHV,Propane,0.100999582
L;std,MWh;LHV,Propane,0.000025855
L;std,MWh;HHV,Propane,0.000028055
L;std,pct kWh;LHV,Propane,2.585507305
L;std,pct kWh;HHV,Propane,2.805543950
L;std,pct kWh;LHV,Propane,2.585507305
L;std,pct kWh;HHV,Propane,2.805543950
L;std,pct MWh;LHV,Propane,0.002585507
L;std,pct MWh;HHV,Propane,0.002805544
L;std,pct MWh;LHV,Propane,0.002585507
L;std,pct MWh;HHV,Propane,0.002805544
L;std,GWh;LHV,Propane,0.000000026
L;std,GWh;HHV,Propane,0.000000028
L;std,MJ;LHV,Propane,0.093078263
L;std,MJ;HHV,Propane,0.100999582
L;std,kWh;LHV,Propane,0.025855073
L;std,kWh;HHV,Propane,0.028055440
L;std,m³,Propane,0.001000000
L;std,m³;norm,Propane,0.000927630
L;std,m³;std,Propane,0.001000000
L;std,m**3,Propane,0.001000000
L;std,m**3;norm,Propane,0.000927630
L;std,m**3;std,Propane,0.001000000
L;std,L,Propane,1.000000000
L;std,L;norm,Propane,0.927629943
m³/h,m³/h;norm,Propane,1.000000000
m³/h,m³/h;std,Propane,1.000000000
m³/h,m³/hour,Propane,1.000000000
m³/h,m³/hour;norm,Propane,1.000000000
m³/h,m³/hour;std,Propane,1.000000000
m³/h;norm,t/a,Propane,nan
m³/h;norm,Mt/a,Propane,nan
m³/h;norm,kg/d,Propane,nan
m³/h;norm,metric_ton/a,Propane,nan
m³/h;norm,kilometric_ton/a,Propane,nan
m³/h;norm,kg/a,Propane,nan
m³/h;norm,kg/day,Propane,nan
m³/h;norm,lb/hour,Propane,nan
m³/h;norm,kW;LHV,Propane,23.983939933
m³/h;norm,kW;HHV,Propane,26.025065741
m³/h;norm,MW;LHV,Propane,0.023983940
m³/h;norm,MW;HHV,Propane,0.026025066
